Customer ID,Last Used Platform,Is Blocked,Created At,Language,Outstanding Amount,Loyalty Points,Number of Employees
4522626,WEB,0,2021-11-04T16:00:28.000Z,en,0,0,2.0
4523402,WEB,0,2021-11-04T20:58:08.000Z,en,0,0,2.0
4524589,WEB,0,2021-11-05T09:06:24.000Z,en,0,13,4.0
4524649,WEB,0,2021-11-05T09:27:33.000Z,en,0,50,8052891486.0
4524722,WEB,0,2021-11-05T09:54:53.000Z,en,0,12,8091560927.0
4524804,WEB,0,2021-11-05T10:19:39.000Z,en,0,26,5.0
4524825,WEB,0,2021-11-05T10:24:22.000Z,en,0,10,3.0
4525284,WEB,0,2021-11-05T12:38:13.000Z,en,0,2599,
4525441,WEB,0,2021-11-05T13:21:53.000Z,en,0,84,2.0
4528396,WEB,0,2021-11-06T08:11:06.000Z,en,0,253,2.0
4528634,WEB,0,2021-11-06T09:40:23.000Z,en,0,82,2.0
4528640,WEB,0,2021-11-06T09:41:56.000Z,en,0,167,3.0
4528760,WEB,0,2021-11-06T10:25:06.000Z,en,0,41,2.0
4528788,WEB,0,2021-11-06T10:33:06.000Z,en,0,84,8134627419.0
4529301,WEB,0,2021-11-06T12:47:18.000Z,en,0,0,10.0
4530113,WEB,0,2021-11-06T16:01:08.000Z,en,0,429,3.0
4531703,WEB,0,2021-11-07T01:08:04.000Z,en,0,0,
4536174,WEB,0,2021-11-08T07:03:06.000Z,en,0,769,3.0
4537397,WEB,0,2021-11-08T13:40:06.000Z,en,0,0,
4537851,WEB,0,2021-11-08T15:50:09.000Z,en,0,50,
4538076,WEB,0,2021-11-08T16:55:13.000Z,en,0,0,4.0
4538116,WEB,0,2021-11-08T17:09:11.000Z,en,0,26,3.0
4538150,WEB,0,2021-11-08T17:18:14.000Z,en,0,0,4.0
4538170,WEB,0,2021-11-08T17:23:46.000Z,en,0,0,4.0
4538177,WEB,0,2021-11-08T17:26:51.000Z,en,0,26,3.0
4538237,WEB,0,2021-11-08T17:45:40.000Z,en,0,10,3.0
4539865,WEB,0,2021-11-09T08:58:37.000Z,en,0,60,16.0
4539869,WEB,0,2021-11-09T08:59:39.000Z,en,0,42,2.0
4539870,WEB,0,2021-11-09T08:59:41.000Z,en,0,58,9035012833.0
4539878,WEB,0,2021-11-09T09:04:25.000Z,en,0,84,2.0
4540431,WEB,0,2021-11-09T12:16:33.000Z,en,0,68,2.0
4540503,WEB,0,2021-11-09T12:39:05.000Z,en,0,71,8039091888.0
4540532,WEB,0,2021-11-09T12:47:55.000Z,en,0,0,7.0
4540535,WEB,0,2021-11-09T12:48:54.000Z,en,0,0,1.0
4540561,WEB,0,2021-11-09T12:56:07.000Z,en,0,14,3.0
4540642,WEB,0,2021-11-09T13:16:59.000Z,en,0,97,7.0
4540667,WEB,0,2021-11-09T13:23:30.000Z,en,0,37,3.0
4540675,WEB,0,2021-11-09T13:25:02.000Z,en,0,41,3.0
4541288,WEB,0,2021-11-09T16:10:50.000Z,en,0,50,3.0
4541670,WEB,0,2021-11-09T18:12:10.000Z,en,0,174,2.0
4541705,WEB,0,2021-11-09T18:25:19.000Z,en,0,123,3.0
4541707,WEB,0,2021-11-09T18:25:26.000Z,en,0,0,12.0
4541720,WEB,0,2021-11-09T18:31:16.000Z,en,0,0,15.0
4541788,WEB,0,2021-11-09T18:52:59.000Z,en,0,39,2.0
4541803,WEB,0,2021-11-09T18:58:29.000Z,en,0,0,1.0
4541988,WEB,0,2021-11-09T20:27:13.000Z,en,0,0,
4541992,WEB,0,2021-11-09T20:30:05.000Z,en,0,48,
4542003,WEB,0,2021-11-09T20:33:03.000Z,en,0,0,
4542016,WEB,0,2021-11-09T20:36:49.000Z,en,0,0,
4542018,WEB,0,2021-11-09T20:39:40.000Z,en,0,0,
4542028,WEB,0,2021-11-09T20:42:52.000Z,en,0,10,
4542037,WEB,0,2021-11-09T20:46:23.000Z,en,0,10,
4542045,WEB,0,2021-11-09T20:49:01.000Z,en,0,0,
4543453,WEB,0,2021-11-10T08:45:50.000Z,en,0,0,8185622907.0
4543640,WEB,0,2021-11-10T09:53:40.000Z,en,0,165,2.0
4543782,WEB,0,2021-11-10T10:36:49.000Z,en,0,0,5.0
4543867,WEB,0,2021-11-10T10:59:47.000Z,en,0,44,2.0
4544055,WEB,0,2021-11-10T11:53:04.000Z,en,0,0,1.0
4544556,WEB,0,2021-11-10T14:01:30.000Z,en,0,0,9063766674.0
4544563,WEB,0,2021-11-10T14:04:55.000Z,en,0,41,3.0
4545292,WEB,0,2021-11-10T17:16:31.000Z,en,0,0,3.0
4545305,WEB,0,2021-11-10T17:19:22.000Z,en,0,10,3.0
4545320,WEB,0,2021-11-10T17:23:49.000Z,en,0,48,4.0
4545377,WEB,0,2021-11-10T17:38:56.000Z,en,0,0,4.0
4545391,WEB,0,2021-11-10T17:41:27.000Z,en,0,13,4.0
4545638,WEB,0,2021-11-10T18:55:35.000Z,en,0,0,5.0
4545957,WEB,0,2021-11-10T21:10:20.000Z,en,0,60,1.0
4545992,WEB,0,2021-11-10T21:30:09.000Z,en,0,0,2.0
4546004,WEB,0,2021-11-10T21:36:52.000Z,en,0,10,1.0
4546040,WEB,0,2021-11-10T21:57:43.000Z,en,0,13,4.0
4547043,WEB,0,2021-11-11T07:28:00.000Z,en,0,81,8.0
4547048,WEB,0,2021-11-11T07:29:01.000Z,en,0,0,3.0
4547088,WEB,0,2021-11-11T07:43:52.000Z,en,0,23,8168358388.0
4547360,WEB,0,2021-11-11T09:38:55.000Z,en,0,128,3.0
4547724,WEB,0,2021-11-11T11:29:47.000Z,en,0,0,3.0
4547825,WEB,0,2021-11-11T12:05:11.000Z,en,0,0,10.0
4547833,WEB,0,2021-11-11T12:07:01.000Z,en,0,0,3.0
4547839,WEB,0,2021-11-11T12:08:42.000Z,en,0,0,3.0
4547847,WEB,0,2021-11-11T12:11:09.000Z,en,0,0,4.0
4547866,WEB,0,2021-11-11T12:15:58.000Z,en,0,85,
4547941,WEB,0,2021-11-11T12:36:37.000Z,en,0,27,2.0
4548045,WEB,0,2021-11-11T13:04:26.000Z,en,0,0,3.0
4548067,WEB,0,2021-11-11T13:10:08.000Z,en,0,26,3.0
4548171,WEB,0,2021-11-11T13:31:06.000Z,en,0,0,10.0
4548192,WEB,0,2021-11-11T13:34:34.000Z,en,0,0,5.0
4548210,WEB,0,2021-11-11T13:38:57.000Z,en,0,0,3.0
4548224,WEB,0,2021-11-11T13:40:52.000Z,en,0,0,8.0
4548235,WEB,0,2021-11-11T13:44:09.000Z,en,0,41,2.0
4548528,WEB,0,2021-11-11T15:09:21.000Z,en,0,0,4.0
4548698,WEB,0,2021-11-11T15:53:21.000Z,en,0,107,1.0
4548846,WEB,0,2021-11-11T16:43:34.000Z,en,0,20,3.0
4549178,WEB,0,2021-11-11T18:29:56.000Z,en,0,41,3.0
4549326,WEB,0,2021-11-11T19:22:10.000Z,en,0,42,2.0
4550429,WEB,0,2021-11-12T05:34:11.000Z,en,0,1669,3.0
4550438,WEB,0,2021-11-12T05:38:57.000Z,en,0,206,2.0
4550882,WEB,0,2021-11-12T08:37:12.000Z,en,0,126,2.0
4551032,WEB,0,2021-11-12T09:29:38.000Z,en,0,0,1.0
4551034,WEB,0,2021-11-12T09:29:45.000Z,en,0,0,8024916161.0
4551274,WEB,0,2021-11-12T10:37:21.000Z,en,0,13,2.0
4551658,WEB,0,2021-11-12T12:11:50.000Z,en,0,0,4.0
4552006,WEB,0,2021-11-12T13:39:07.000Z,en,0,0,4.0
4552777,WEB,0,2021-11-12T16:47:37.000Z,en,0,14,2.0
4552816,WEB,0,2021-11-12T16:58:39.000Z,en,0,0,3.0
4555623,WEB,0,2021-11-13T11:26:45.000Z,en,0,0,2.0
4555708,WEB,0,2021-11-13T11:50:39.000Z,en,0,31,3.0
4555771,WEB,0,2021-11-13T12:06:42.000Z,en,0,10,2.0
4555840,WEB,0,2021-11-13T12:27:00.000Z,en,0,1054,2.0
4556092,WEB,0,2021-11-13T13:32:16.000Z,en,0,0,1.0
4556699,WEB,0,2021-11-13T16:19:16.000Z,en,0,167,5.0
4556729,WEB,0,2021-11-13T16:30:37.000Z,en,0,83,1.0
4562746,WEB,0,2021-11-14T17:33:27.000Z,en,0,0,10.0
4563897,WEB,0,2021-11-14T23:32:40.000Z,en,0,3130,9121964225.0
4564477,WEB,0,2021-11-15T05:47:12.000Z,en,0,0,2.0
4565143,WEB,0,2021-11-15T09:35:56.000Z,en,0,13,2.0
4565264,WEB,0,2021-11-15T10:18:34.000Z,en,0,0,2.0
4565756,WEB,0,2021-11-15T12:32:26.000Z,en,0,42,3.0
4566068,WEB,0,2021-11-15T14:05:15.000Z,en,0,0,3.0
4566187,WEB,0,2021-11-15T14:36:24.000Z,en,0,1363,4.0
4566253,WEB,0,2021-11-15T14:52:09.000Z,en,0,0,8088949900.0
4566329,WEB,0,2021-11-15T15:13:23.000Z,en,0,0,3.0
4566364,WEB,0,2021-11-15T15:25:59.000Z,en,0,0,7013539645.0
4566422,WEB,0,2021-11-15T15:41:57.000Z,en,0,0,8034471429.0
4566538,WEB,0,2021-11-15T16:11:31.000Z,en,0,82,8087657224.0
4567380,WEB,0,2021-11-15T21:11:29.000Z,en,0,158,3.0
4567394,WEB,0,2021-11-15T21:20:11.000Z,en,0,439,5.0
4568072,WEB,0,2021-11-16T04:38:31.000Z,en,0,0,2.0
4568447,WEB,0,2021-11-16T07:43:12.000Z,en,0,1132,3.0
4568654,WEB,0,2021-11-16T09:05:16.000Z,en,0,61,3.0
4568870,WEB,0,2021-11-16T10:24:05.000Z,en,0,0,2.0
4569135,WEB,0,2021-11-16T11:45:04.000Z,en,0,13,3.0
4569142,WEB,0,2021-11-16T11:48:12.000Z,en,0,0,8064391416.0
4569292,WEB,0,2021-11-16T12:28:50.000Z,en,0,13,4.0
4569329,WEB,0,2021-11-16T12:40:03.000Z,en,0,13,2.0
4569504,WEB,0,2021-11-16T13:25:27.000Z,en,0,0,4.0
4569637,WEB,0,2021-11-16T13:57:00.000Z,en,0,17,3.0
4569936,WEB,0,2021-11-16T15:08:50.000Z,en,0,0,8.0
4570032,WEB,0,2021-11-16T15:29:45.000Z,en,0,41,8060627285.0
4570087,WEB,0,2021-11-16T15:44:38.000Z,en,0,0,4.0
4572485,WEB,0,2021-11-17T09:16:56.000Z,en,0,26,4.0
4572563,WEB,0,2021-11-17T09:44:06.000Z,en,0,0,5.0
4572642,WEB,0,2021-11-17T10:10:32.000Z,en,0,83,4.0
4572724,WEB,0,2021-11-17T10:38:13.000Z,en,0,0,5.0
4572726,WEB,0,2021-11-17T10:38:21.000Z,en,0,82,2.0
4572733,WEB,0,2021-11-17T10:40:11.000Z,en,0,20,3.0
4572868,WEB,0,2021-11-17T11:17:14.000Z,en,0,1463,3.0
4573329,WEB,0,2021-11-17T13:30:04.000Z,en,0,85,3.0
4573347,WEB,0,2021-11-17T13:37:10.000Z,en,0,0,2.0
4573575,WEB,0,2021-11-17T14:42:17.000Z,en,0,41,5.0
4574510,WEB,0,2021-11-17T19:45:16.000Z,en,0,0,7056341662.0
4574514,WEB,0,2021-11-17T19:47:02.000Z,en,0,0,7086613551.0
4574522,WEB,0,2021-11-17T19:48:54.000Z,en,0,0,8186701472.0
4575671,WEB,0,2021-11-18T07:31:51.000Z,en,0,1583,8.0
4575808,WEB,0,2021-11-18T08:24:06.000Z,en,0,125,2.0
4575829,WEB,0,2021-11-18T08:28:26.000Z,en,0,83,3.0
4576201,WEB,0,2021-11-18T10:49:07.000Z,en,0,0,3.0
4576220,WEB,0,2021-11-18T10:56:55.000Z,en,0,13,2.0
4576406,WEB,0,2021-11-18T11:54:11.000Z,en,0,23,2.0
4576587,WEB,0,2021-11-18T12:53:32.000Z,en,0,10,6.0
4576738,WEB,0,2021-11-18T13:35:35.000Z,en,0,39,2.0
4576767,WEB,0,2021-11-18T13:45:35.000Z,en,0,4329,3.0
4577008,WEB,0,2021-11-18T14:49:27.000Z,en,0,99,2.0
4577282,WEB,0,2021-11-18T16:05:38.000Z,en,0,0,3.0
4577305,WEB,0,2021-11-18T16:11:41.000Z,en,0,0,2.0
4577822,WEB,0,2021-11-18T18:56:17.000Z,en,0,0,4.0
4577912,WEB,0,2021-11-18T19:35:14.000Z,en,0,54,3.0
4578051,WEB,0,2021-11-18T20:49:44.000Z,en,0,12,4.0
4579196,WEB,0,2021-11-19T07:52:45.000Z,en,0,104,2.0
4580034,WEB,0,2021-11-19T12:35:14.000Z,en,0,5335,8.0
4581868,WEB,0,2021-11-19T21:13:30.000Z,en,0,0,7.0
4582637,WEB,0,2021-11-20T05:10:44.000Z,en,0,417,8.0
4582908,WEB,0,2021-11-20T07:30:53.000Z,en,0,155,1.0
4583231,WEB,0,2021-11-20T09:43:25.000Z,en,0,44,2.0
4583415,WEB,0,2021-11-20T10:45:32.000Z,en,0,0,5.0
4583451,WEB,0,2021-11-20T10:58:06.000Z,en,0,0,
4583526,WEB,0,2021-11-20T11:27:30.000Z,en,0,0,
4588145,WEB,0,2021-11-21T15:41:40.000Z,en,0,1139,8.0
4588401,WEB,0,2021-11-21T17:10:15.000Z,en,0,306,1.0
4589313,WEB,0,2021-11-22T00:00:12.000Z,en,0,42,4.0
4589320,WEB,0,2021-11-22T00:08:57.000Z,en,0,0,4.0
4590109,WEB,0,2021-11-22T08:33:24.000Z,en,0,41,2.0
4590119,WEB,0,2021-11-22T08:38:10.000Z,en,0,0,5.0
4590495,WEB,0,2021-11-22T11:12:10.000Z,en,0,82,3.0
4590496,WEB,0,2021-11-22T11:12:22.000Z,en,0,23,1.0
4591877,WEB,0,2021-11-22T14:13:05.000Z,en,0,42,3.0
4592494,WEB,0,2021-11-22T14:23:57.000Z,en,0,44,7.0
4593091,WEB,0,2021-11-22T14:44:26.000Z,en,0,82,8149729721.0
4593113,WEB,0,2021-11-22T14:49:52.000Z,en,0,0,8035205053.0
4593119,WEB,0,2021-11-22T14:51:50.000Z,en,0,41,8029354119.0
4593123,WEB,0,2021-11-22T14:53:20.000Z,en,0,41,9126405454.0
4593128,WEB,0,2021-11-22T14:55:12.000Z,en,0,41,8035509523.0
4593133,WEB,0,2021-11-22T14:56:42.000Z,en,0,41,8038436220.0
4593142,WEB,0,2021-11-22T15:00:20.000Z,en,0,41,8062108351.0
4593148,WEB,0,2021-11-22T15:01:47.000Z,en,0,41,8057198022.0
4593153,WEB,0,2021-11-22T15:03:02.000Z,en,0,41,8066204653.0
4594878,WEB,0,2021-11-22T18:41:16.000Z,en,0,541,8169198773.0
4594923,WEB,0,2021-11-22T18:57:33.000Z,en,0,41,8132969916.0
4595004,WEB,0,2021-11-22T19:28:00.000Z,en,0,0,2.0
4595252,WEB,0,2021-11-22T21:34:14.000Z,en,0,0,8.0
4596359,WEB,0,2021-11-23T09:04:04.000Z,en,0,3195,8033693170.0
4596563,WEB,0,2021-11-23T10:20:26.000Z,en,0,124,8188470000.0
4596674,WEB,0,2021-11-23T10:58:49.000Z,en,0,1148,4.0
4596686,WEB,0,2021-11-23T11:03:04.000Z,en,0,10,4.0
4599036,WEB,0,2021-11-23T12:52:17.000Z,en,0,343,2.0
4600437,WEB,0,2021-11-23T20:23:33.000Z,en,0,41,2.0
4600480,WEB,0,2021-11-23T20:42:59.000Z,en,0,12,2.0
4600497,WEB,0,2021-11-23T20:48:11.000Z,en,0,41,2.0
4601669,WEB,0,2021-11-24T08:39:09.000Z,en,0,0,3.0
4601707,WEB,0,2021-11-24T08:56:46.000Z,en,0,97,4.0
4601890,WEB,0,2021-11-24T10:07:17.000Z,en,0,0,3.0
4602311,WEB,0,2021-11-24T12:37:44.000Z,en,0,0,2.0
4602823,WEB,0,2021-11-24T15:03:31.000Z,en,0,42,3.0
4603655,WEB,0,2021-11-24T19:34:21.000Z,en,0,48,2.0
4604433,WEB,0,2021-11-25T03:18:00.000Z,en,0,10,1.0
4606422,WEB,0,2021-11-25T15:27:35.000Z,en,0,1391,6.0
4607059,WEB,0,2021-11-25T18:12:48.000Z,en,0,85,3.0
4607070,WEB,0,2021-11-25T18:16:35.000Z,en,0,13,4.0
4607084,WEB,0,2021-11-25T18:19:50.000Z,en,0,12,1.0
4607101,WEB,0,2021-11-25T18:25:31.000Z,en,0,41,2.0
4607129,WEB,0,2021-11-25T18:33:57.000Z,en,0,82,1.0
4607332,WEB,0,2021-11-25T19:39:15.000Z,en,0,51,2.0
4607340,WEB,0,2021-11-25T19:43:30.000Z,en,0,50,3.0
4607543,WEB,0,2021-11-25T21:00:38.000Z,en,0,42,8029285107.0
4608394,WEB,0,2021-11-26T06:09:33.000Z,en,0,459,2.0
4608584,WEB,0,2021-11-26T07:21:48.000Z,en,0,41,3.0
4610854,WEB,0,2021-11-26T17:54:01.000Z,en,0,0,2.0
4611463,WEB,0,2021-11-26T20:35:58.000Z,en,0,1638,8.0
4611866,WEB,0,2021-11-26T23:24:52.000Z,en,0,41,8023340299.0
4613371,WEB,0,2021-11-27T11:15:25.000Z,en,0,50,3.0
4639508,WEB,0,2021-12-01T09:47:11.000Z,en,0,82,1.0
4639574,WEB,0,2021-12-01T10:13:03.000Z,en,0,102,9090346028.0
4639599,WEB,0,2021-12-01T10:22:24.000Z,en,0,163,7037948581.0
4639859,WEB,0,2021-12-01T11:43:06.000Z,en,0,41,2.0
4640430,WEB,0,2021-12-01T14:26:06.000Z,en,0,239,5.0
4641793,WEB,0,2021-12-01T21:22:36.000Z,en,0,0,8026297594.0
4642495,WEB,0,2021-12-02T05:26:03.000Z,en,0,0,5.0
4642896,WEB,0,2021-12-02T08:14:22.000Z,en,0,23,4.0
4644218,WEB,0,2021-12-02T14:28:57.000Z,en,0,27,7069523358.0
4644817,WEB,0,2021-12-02T17:01:24.000Z,en,0,1358,6.0
4645484,WEB,0,2021-12-02T20:39:27.000Z,en,0,2202,8105643933.0
4647337,WEB,0,2021-12-03T10:51:24.000Z,en,0,414,8093684306.0
4648718,WEB,0,2021-12-03T16:01:24.000Z,en,0,85,2.0
4658022,WEB,0,2021-12-04T14:52:42.000Z,en,0,344,
4659133,WEB,0,2021-12-04T19:37:08.000Z,en,0,51,
4667792,WEB,0,2021-12-06T20:34:26.000Z,en,0,196,8088812694.0
4672270,WEB,0,2021-12-08T05:54:04.000Z,en,0,0,8020847121.0
4672399,WEB,0,2021-12-08T06:50:42.000Z,en,0,0,2.0
4672629,WEB,0,2021-12-08T08:26:18.000Z,en,0,128,2.0
4672675,WEB,0,2021-12-08T08:47:33.000Z,en,0,46,2.0
4673012,WEB,0,2021-12-08T10:53:13.000Z,en,0,0,2.0
4679151,WEB,0,2021-12-08T20:31:54.000Z,en,0,0,150.0
4680297,WEB,0,2021-12-09T07:39:24.000Z,en,0,85,3.0
4680679,WEB,0,2021-12-09T10:07:46.000Z,en,0,222,9159745676.0
4681220,WEB,0,2021-12-09T12:43:19.000Z,en,0,0,3.0
4687745,WEB,0,2021-12-10T07:22:27.000Z,en,0,260,9076781440.0
4688419,WEB,0,2021-12-10T11:23:19.000Z,en,0,255,8023223384.0
4688550,WEB,0,2021-12-10T12:03:06.000Z,en,0,33,9020923989.0
4688725,WEB,0,2021-12-10T12:47:43.000Z,en,0,193,10.0
4688892,WEB,0,2021-12-10T13:37:13.000Z,en,0,0,
4688943,WEB,0,2021-12-10T13:50:52.000Z,en,0,10,
4689061,WEB,0,2021-12-10T14:25:34.000Z,en,0,493,8.0
4707956,WEB,0,2021-12-13T06:54:51.000Z,en,0,72,2.0
4708309,WEB,0,2021-12-13T09:02:54.000Z,en,0,0,2.0
4708428,WEB,0,2021-12-13T09:46:04.000Z,en,0,81,6.0
4712733,WEB,0,2021-12-14T06:55:47.000Z,en,0,86,3.0
4717935,WEB,0,2021-12-14T10:40:58.000Z,en,0,156,8101996183.0
4718102,WEB,0,2021-12-14T11:32:42.000Z,en,0,468,4.0
4718920,WEB,0,2021-12-14T14:54:00.000Z,en,0,0,4.0
4719911,WEB,0,2021-12-14T19:20:44.000Z,en,0,99,5.0
4728948,WEB,0,2021-12-16T06:07:37.000Z,en,0,110,3.0
4729938,WEB,0,2021-12-16T11:34:52.000Z,en,0,158,3.0
4740568,WEB,0,2021-12-18T13:03:42.000Z,en,0,60,3.0
4755594,WEB,0,2021-12-21T14:17:15.000Z,en,0,59,2.0
4755612,WEB,0,2021-12-21T14:25:06.000Z,en,0,53,3.0
4761939,WEB,0,2021-12-22T05:40:50.000Z,en,0,110,2.0
4767262,WEB,0,2021-12-22T19:23:24.000Z,en,0,421,3.0
4796342,WEB,0,2021-12-30T08:32:55.000Z,en,0,56,3.0
4831166,WEB,0,2022-01-04T20:25:58.000Z,en,0,0,5.0
4831181,WEB,0,2022-01-04T20:32:10.000Z,en,0,1751,5.0
4839451,WEB,0,2022-01-05T17:20:56.000Z,en,0,0,
4840044,WEB,0,2022-01-05T20:12:00.000Z,en,0,65,2.0
4841888,WEB,0,2022-01-06T09:13:45.000Z,en,0,826,4.0
4871055,WEB,0,2022-01-10T05:30:17.000Z,en,0,159,8123739224.0
4876172,WEB,0,2022-01-11T10:21:03.000Z,en,0,26,1.0
4878230,WEB,0,2022-01-11T19:59:46.000Z,en,0,417,2.0
4887742,WEB,0,2022-01-13T08:54:20.000Z,en,0,150,4.0
4895486,WEB,0,2022-01-14T07:54:10.000Z,en,0,0,2.0
4895684,WEB,0,2022-01-14T08:55:37.000Z,en,0,89,8134566109.0
4895750,WEB,0,2022-01-14T09:10:40.000Z,en,0,0,12.0
4895760,WEB,0,2022-01-14T09:13:19.000Z,en,0,0,
4895785,WEB,0,2022-01-14T09:20:16.000Z,en,0,0,25.0
4904382,WEB,0,2022-01-15T09:04:41.000Z,en,0,166,8.0
4917611,WEB,0,2022-01-17T08:02:54.000Z,en,0,1448,5.0
4917882,WEB,0,2022-01-17T09:19:57.000Z,en,0,41,2.0
4925753,WEB,0,2022-01-18T08:52:42.000Z,en,0,0,8023336776.0
4926229,WEB,0,2022-01-18T11:26:39.000Z,en,0,13,3.0
4949246,WEB,0,2022-01-21T07:59:51.000Z,en,0,0,8123739224.0
4985323,WEB,0,2022-01-25T20:10:34.000Z,en,0,0,10.0
4987336,WEB,0,2022-01-26T11:03:14.000Z,en,0,0,10.0
5003529,WEB,0,2022-01-28T09:20:56.000Z,en,0,52,4.0
5003705,WEB,0,2022-01-28T10:08:41.000Z,en,0,36,3.0
5003994,WEB,0,2022-01-28T11:33:45.000Z,en,0,34,25.0
5033777,WEB,0,2022-02-01T11:52:14.000Z,en,0,56,
5156201,WEB,0,2022-02-09T21:07:10.000Z,en,0,0,5.0
5161258,WEB,0,2022-02-11T07:11:38.000Z,en,0,0,4.0
5166213,WEB,0,2022-02-12T08:45:47.000Z,en,0,0,5.0
5176040,WEB,0,2022-02-14T11:23:01.000Z,en,0,42,2.0
5184379,WEB,0,2022-02-16T09:59:58.000Z,en,0,0,2.0
5186649,WEB,0,2022-02-16T21:37:04.000Z,en,0,0,3.0
